Growth,Tree,Time,Age
0.126849614,M58,1987,232
0.124170629,M42,1990,232
0.109610151,M47,1990,232
0.111151401,M49,1996,232
0.135673984,M51,1997,232
0.067822834,M50,1940,233
0.071857916,M55,1941,233
0.157963749,M52,1943,233
0.081386939,M46,1948,233
0.083812855,M41,1955,233
0.113514967,M43,1964,233
0.237514689,M54,1971,233
0.158803455,M57,1972,233
0.173146593,M48,1977,233
0.143852089,M44,1983,233
0.161149449,M58,1988,233
0.118142314,M42,1991,233
0.163258687,M47,1991,233
0.159775645,M49,1997,233
0.125984833,M51,1998,233
0.111994213,M50,1941,234
0.08753884,M55,1942,234
0.082193873,M52,1944,234
0.094252265,M46,1949,234
0.158144219,M41,1956,234
0.196713367,M43,1965,234
0.192245683,M54,1972,234
0.212311763,M57,1973,234
0.105274829,M48,1978,234
0.103859348,M44,1984,234
0.149183622,M58,1989,234
0.109643447,M42,1992,234
0.142174641,M47,1992,234
0.163631755,M49,1998,234
0.183781556,M51,1999,234
0.078524228,M50,1942,235
0.101644526,M55,1943,235
0.074873479,M52,1945,235
0.14976415,M46,1950,235
0.185962468,M41,1957,235
0.201403223,M43,1966,235
0.195673173,M54,1973,235
0.283975587,M57,1974,235
0.093147705,M48,1979,235
0.117304031,M44,1985,235
0.147216758,M58,1990,235
0.159014054,M42,1993,235
0.112579954,M47,1993,235
0.299745647,M49,1999,235
0.169172274,M51,2000,235
0.077685027,M50,1943,236
0.17252163,M55,1944,236
0.091545474,M52,1946,236
0.086262043,M46,1951,236
0.137364606,M41,1958,236
0.128141955,M43,1967,236
0.068268279,M54,1974,236
0.191170149,M57,1975,236
0.144630187,M48,1980,236
0.114279663,M44,1986,236
0.054678998,M58,1991,236
0.155640596,M42,1994,236
0.092246199,M47,1994,236
0.258091903,M49,2000,236
0.057363393,M50,1944,237
0.091753869,M55,1945,237
0.125052427,M52,1947,237
0.084966549,M46,1952,237
0.186785581,M41,1959,237
0.061773198,M43,1968,237
0.135595573,M54,1975,237
0.195615886,M57,1976,237
0.112774755,M48,1981,237
0.188938182,M44,1987,237
0.07855462,M58,1992,237
0.09353416,M42,1995,237
0.122316859,M47,1995,237
0.043514394,M50,1945,238
0.154098263,M55,1946,238
0.188759578,M52,1948,238
0.138680805,M46,1953,238
0.137008022,M41,1960,238
0.153197908,M43,1969,238
0.163430449,M54,1976,238
0.092020536,M57,1977,238
0.13334785,M48,1982,238
0.136788767,M44,1988,238
0.183731175,M58,1993,238
0.137476537,M42,1996,238
0.121466882,M47,1996,238
0.057461282,M50,1946,239
0.039422436,M55,1947,239
0.15441641,M52,1949,239
0.091342719,M46,1954,239
0.211605154,M41,1961,239
0.17940688,M43,1970,239
0.1334026,M54,1977,239
0.168252784,M57,1978,239
0.157417963,M48,1983,239
0.103904665,M44,1989,239
0.188305078,M58,1994,239
0.142919888,M42,1997,239
0.089079872,M47,1997,239
0.055235925,M50,1947,240
0.147721374,M55,1948,240
0.176612778,M52,1950,240
0.174206829,M46,1955,240
0.158897088,M41,1962,240
0.078772599,M43,1971,240
0.238221869,M54,1978,240
0.075620944,M57,1979,240
0.117323029,M48,1984,240
0.133173623,M44,1990,240
0.096302467,M58,1995,240
0.102559241,M42,1998,240
0.064136021,M47,1998,240
0.061927244,M50,1948,241
0.20805125,M55,1949,241
0.122018951,M52,1951,241
0.185521304,M46,1956,241
0.350316885,M41,1963,241
0.102598013,M43,1972,241
0.063342142,M54,1979,241
0.153154303,M57,1980,241
0.077009517,M48,1985,241
0.155913846,M44,1991,241
0.122719643,M58,1996,241
0.13790845,M42,1999,241
0.148259144,M47,1999,241
0.133022898,M50,1949,242
0.09877408,M55,1950,242
0.114095373,M52,1952,242
0.13741719,M46,1957,242
0.10680169,M41,1964,242
0.179826412,M43,1973,242
0.068364479,M54,1980,242
0.158071919,M57,1981,242
0.119033249,M48,1986,242
0.074462664,M44,1992,242
0.095265993,M58,1997,242
0.181849835,M42,2000,242
0.202360152,M47,2000,242
0.029147134,M50,1950,243
0.084327818,M55,1951,243
0.162442841,M52,1953,243
0.193229765,M46,1958,243
0.100635309,M41,1965,243
0.065692928,M43,1974,243
0.119944122,M54,1981,243
0.188971121,M57,1982,243
0.089700427,M48,1987,243
0.161668619,M44,1993,243
0.16814307,M58,1998,243
0.132188121,M50,1951,244
0.104877246,M55,1952,244
0.190327962,M52,1954,244
0.099641106,M46,1959,244
0.148555544,M41,1966,244
0.11278307,M43,1975,244
0.146603014,M54,1982,244
0.152410131,M57,1983,244
0.09655498,M48,1988,244
0.127455964,M44,1994,244
0.15392504,M58,1999,244
0.100036655,M50,1952,245
0.105812367,M55,1953,245
0.121054847,M52,1955,245
0.12831055,M46,1960,245
0.145430737,M41,1967,245
0.082157511,M43,1976,245
0.107432263,M54,1983,245
0.086841875,M57,1984,245
0.150937331,M48,1989,245
0.12084729,M44,1995,245
0.122592292,M58,2000,245
0.141351038,M50,1953,246
0.122342218,M55,1954,246
0.150523232,M52,1956,246
0.171328701,M46,1961,246
0.132350485,M41,1968,246
0.09979573,M43,1977,246
0.07489778,M54,1984,246
0.172120173,M57,1985,246
0.04497059,M48,1990,246
0.07872096,M44,1996,246
0.098019693,M50,1954,247
0.124513221,M55,1955,247
0.180438158,M52,1957,247
0.155958136,M46,1962,247
0.183026627,M41,1969,247
0.104849284,M43,1978,247
0.151778323,M54,1985,247
0.173868533,M57,1986,247
0.067923662,M48,1991,247
0.195091415,M44,1997,247
0.108436181,M50,1955,248
0.139349756,M55,1956,248
0.148556717,M52,1958,248
0.134619978,M46,1963,248
0.159747551,M41,1970,248
0.10990521,M43,1979,248
0.074776831,M54,1986,248
0.162268278,M57,1987,248
0.13834477,M48,1992,248
0.098725698,M44,1998,248
0.116782611,M50,1956,249
0.08533005,M55,1957,249
0.223729005,M52,1959,249
0.17469776,M46,1964,249
0.163179654,M41,1971,249
0.083817744,M43,1980,249
0.191714637,M54,1987,249
0.178804497,M57,1988,249
0.124440563,M48,1993,249
0.106487313,M44,1999,249
0.124722975,M50,1957,250
0.190900677,M55,1958,250
0.184218075,M52,1960,250
0.257491248,M46,1965,250
0.164600524,M41,1972,250
0.115411769,M43,1981,250
0.1140787,M54,1988,250
0.070905333,M57,1989,250
0.121953168,M48,1994,250
0.149954882,M44,2000,250
0.092614679,M50,1958,251
0.153047018,M55,1959,251
0.146923586,M52,1961,251
0.221623935,M46,1966,251
0.116380043,M41,1973,251
0.100973879,M43,1982,251
0.08146922,M54,1989,251
0.254096512,M57,1990,251
0.123888693,M48,1995,251
0.112825757,M50,1959,252
0.150378315,M55,1960,252
0.186386165,M52,1962,252
0.153081809,M46,1967,252
0.140267745,M41,1974,252
0.10193803,M43,1983,252
0.107261484,M54,1990,252
0.115586398,M57,1991,252
0.062479376,M48,1996,252
0.093520741,M50,1960,253
0.131472275,M55,1961,253
0.130573795,M52,1963,253
0.176927579,M46,1968,253
0.188029331,M41,1975,253
0.127984289,M43,1984,253
0.111211073,M54,1991,253
0.098269134,M57,1992,253
0.175209461,M48,1997,253
0.176109458,M50,1961,254
0.112070356,M55,1962,254
0.216082332,M52,1964,254
0.217058853,M46,1969,254
0.111305881,M41,1976,254
0.075031839,M43,1985,254
0.204927662,M54,1992,254
0.060888288,M57,1993,254
0.074485569,M48,1998,254
0.18021142,M50,1962,255
0.101948992,M55,1963,255
0.210108601,M52,1965,255
0.083712849,M46,1970,255
0.129123186,M41,1977,255
0.108130202,M43,1986,255
0.09613481,M54,1993,255
0.214426311,M57,1994,255
0.088790266,M48,1999,255
0.106250343,M50,1963,256
0.202882475,M55,1964,256
0.132307182,M52,1966,256
0.178060221,M46,1971,256
0.080207862,M41,1978,256
0.075087057,M43,1987,256
0.116303834,M54,1994,256
0.135375669,M57,1995,256
0.159078257,M48,2000,256
0.092260252,M50,1964,257
0.184966433,M55,1965,257
0.104322557,M52,1967,257
0.217688664,M46,1972,257
0.092540966,M41,1979,257
0.185286006,M43,1988,257
0.174806159,M54,1995,257
0.213317484,M57,1996,257
0.107115395,M50,1965,258
0.136198084,M55,1966,258
0.09998017,M52,1968,258
0.106319363,M46,1973,258
0.110462872,M41,1980,258
0.198487094,M43,1989,258
0.089482965,M54,1996,258
0.129331089,M57,1997,258
0.122249567,M50,1966,259
0.234598141,M55,1967,259
0.217497639,M52,1969,259
0.19276083,M46,1974,259
0.150572424,M41,1981,259
0.166668373,M43,1990,259
0.115605568,M54,1997,259
0.14931322,M57,1998,259
0.185298338,M50,1967,260
0.129532751,M55,1968,260
0.107226279,M52,1970,260
0.138711796,M46,1975,260
0.08390185,M41,1982,260
0.187157212,M43,1991,260
0.103485902,M54,1998,260
0.221035364,M57,1999,260
0.079977398,M50,1968,261
0.160631984,M55,1969,261
0.14642606,M52,1971,261
0.068611299,M46,1976,261
0.061441808,M41,1983,261
0.10293655,M43,1992,261
0.146934326,M54,1999,261
0.099340878,M57,2000,261
0.144355072,M50,1969,262
0.114407166,M55,1970,262
0.243140087,M52,1972,262
0.1030755,M46,1977,262
0.086951017,M41,1984,262
0.081536461,M43,1993,262
0.139036145,M54,2000,262
0.10528289,M50,1970,263
0.098801068,M55,1971,263
0.157019502,M52,1973,263
0.181702388,M46,1978,263
0.175346434,M41,1985,263
0.106999941,M43,1994,263
0.107080206,M50,1971,264
0.122651211,M55,1972,264
0.219331738,M52,1974,264
0.101871957,M46,1979,264
0.065372638,M41,1986,264
0.080211815,M43,1995,264
0.106792304,M50,1972,265
0.153161023,M55,1973,265
0.106132991,M52,1975,265
0.102390457,M46,1980,265
0.107322277,M41,1987,265
0.094879519,M43,1996,265
0.128870877,M50,1973,266
0.121078336,M55,1974,266
0.081628719,M52,1976,266
0.091846037,M46,1981,266
0.095972896,M41,1988,266
0.156916937,M43,1997,266
0.104469998,M50,1974,267
0.139664627,M55,1975,267
0.148837477,M52,1977,267
0.087364822,M46,1982,267
0.107633062,M41,1989,267
0.082782721,M43,1998,267
0.111900907,M50,1975,268
0.181843995,M55,1976,268
0.143385691,M52,1978,268
0.074316961,M46,1983,268
0.159709358,M41,1990,268
0.117203922,M43,1999,268
0.06347471,M50,1976,269
0.128495985,M55,1977,269
0.109803453,M52,1979,269
0.109974752,M46,1984,269
0.084180415,M41,1991,269
0.193765048,M43,2000,269
0.146125718,M50,1977,270
0.195919728,M55,1978,270
0.085305456,M52,1980,270
0.166194185,M46,1985,270
0.127376532,M41,1992,270
0.097400375,M50,1978,271
0.053023267,M55,1979,271
0.095745708,M52,1981,271
0.143553345,M46,1986,271
0.121390933,M41,1993,271
0.06575144,M50,1979,272
0.115479865,M55,1980,272
0.11256559,M52,1982,272
0.048773675,M46,1987,272
0.224468294,M41,1994,272
0.08927808,M50,1980,273
0.057329613,M55,1981,273
0.134318068,M52,1983,273
0.087873642,M46,1988,273
0.14149595,M41,1995,273
0.060014668,M50,1981,274
0.185662506,M55,1982,274
0.057131881,M52,1984,274
0.127011278,M46,1989,274
0.102710814,M41,1996,274
0.10810274,M50,1982,275
0.109895878,M55,1983,275
0.16421936,M52,1985,275
0.160874853,M46,1990,275
0.172660884,M41,1997,275
0.07917547,M50,1983,276
0.124543081,M55,1984,276
0.096904022,M52,1986,276
0.081655394,M46,1991,276
0.101495836,M41,1998,276
0.061997215,M50,1984,277
0.116801931,M55,1985,277
0.224168937,M52,1987,277
0.069833624,M46,1992,277
0.124188513,M41,1999,277
0.06656707,M50,1985,278
0.105472927,M55,1986,278
0.075611071,M52,1988,278
0.141524599,M46,1993,278
0.127723184,M41,2000,278
0.074012681,M50,1986,279
0.098793305,M55,1987,279
0.093338323,M52,1989,279
0.166170203,M46,1994,279
0.077961324,M50,1987,280
0.144545721,M55,1988,280
0.133864929,M52,1990,280
0.128317491,M46,1995,280
0.06695923,M50,1988,281
0.109422347,M55,1989,281
0.068554154,M52,1991,281
0.122372332,M46,1996,281
0.096551553,M50,1989,282
0.157686352,M55,1990,282
0.11308788,M52,1992,282
0.151444979,M46,1997,282
0.090025602,M50,1990,283
0.093818714,M55,1991,283
0.159783508,M52,1993,283
0.097251493,M46,1998,283
0.070563543,M50,1991,284
0.10173493,M55,1992,284
0.087617974,M52,1994,284
0.12319304,M46,1999,284
0.063427746,M50,1992,285
0.092258747,M55,1993,285
0.103075194,M52,1995,285
0.112405037,M46,2000,285
0.077113881,M50,1993,286
0.120282061,M55,1994,286
0.097923959,M52,1996,286
0.095674181,M50,1994,287
0.091164624,M55,1995,287
0.165932697,M52,1997,287
0.065718787,M50,1995,288
0.078762071,M55,1996,288
0.140231286,M52,1998,288
0.080766948,M50,1996,289
0.128633767,M55,1997,289
0.233538178,M52,1999,289
0.104422659,M50,1997,290
0.094324161,M55,1998,290
0.114980204,M52,2000,290
0.063606225,M50,1998,291
0.119626141,M55,1999,291
0.117960558,M50,1999,292
0.062776445,M55,2000,292
0.117567262,M50,2000,293
6.860941713,M79,1707,1
2.689694692,M80,1708,1
3.891747391,M61,1709,1
10.22055924,M77,1709,1
3.897441099,M67,1727,1
5.049492248,M66,1733,1
4.160705176,M76,1734,1
4.023480112,M74,1748,1
3.387993882,M78,1749,1
9.99790953,M70,1761,1
3.882775556,M68,1764,1
4.962348112,M65,1774,1
3.48614764,M75,1780,1
3.585394823,M63,1801,1
5.504908399,M73,1809,1
3.690748245,M62,1818,1
5.781036578,M71,1821,1
6.465780762,M69,1822,1
2.371793995,M72,1846,1
4.995481739,M64,1859,1
2.340768784,M79,1708,2
1.924950367,M80,1709,2
2.126594381,M61,1710,2
4.017622957,M77,1710,2
1.214854295,M67,1728,2
1.499078888,M66,1734,2
1.578171357,M76,1735,2
1.543819795,M74,1749,2
1.077326077,M78,1750,2
3.499242599,M70,1762,2
2.110114287,M68,1765,2
1.613801668,M65,1775,2
2.640856695,M75,1781,2
2.136929349,M63,1802,2
2.21621062,M73,1810,2
2.405368489,M62,1819,2
1.919978619,M71,1822,2
2.357961498,M69,1823,2
2.051868551,M72,1847,2
1.572540228,M64,1860,2
1.774287595,M79,1709,3
1.203652634,M80,1710,3
2.313951835,M61,1711,3
1.317179272,M77,1711,3
1.22495326,M67,1729,3
0.724080546,M66,1735,3
1.388385794,M76,1736,3
1.327429934,M74,1750,3
1.669303576,M78,1751,3
3.573416182,M70,1763,3
1.683461766,M68,1766,3
1.04184308,M65,1776,3
2.283877157,M75,1782,3
1.12775313,M63,1803,3
2.37630536,M73,1811,3
2.415076948,M62,1820,3
1.084331122,M71,1823,3
0.714189538,M69,1824,3
1.044024533,M72,1848,3
1.725485947,M64,1861,3
3.438276331,M79,1710,4
0.662208457,M80,1711,4
1.113136157,M61,1712,4
1.692951015,M77,1712,4
0.854888909,M67,1730,4
1.435789201,M66,1736,4
0.569374194,M76,1737,4
0.933457558,M74,1751,4
0.856870387,M78,1752,4
1.83326503,M70,1764,4
1.723378827,M68,1767,4
0.60411418,M65,1777,4
1.3055399,M75,1783,4
0.948630697,M63,1804,4
0.826273046,M73,1812,4
1.365834795,M62,1821,4
0.848257758,M71,1824,4
1.392943786,M69,1825,4
0.91131557,M72,1849,4
1.295292004,M64,1862,4
1.526944102,M79,1711,5
0.555989317,M80,1712,5
1.192847155,M61,1713,5
1.226296208,M77,1713,5
0.662433787,M67,1731,5
0.831085473,M66,1737,5
0.619531464,M76,1738,5
1.227116148,M74,1752,5
0.885590876,M78,1753,5
2.781248762,M70,1765,5
1.393958407,M68,1768,5
0.538065084,M65,1778,5
1.24376199,M75,1784,5
0.83034038,M63,1805,5
1.960585042,M73,1813,5
1.563376665,M62,1822,5
0.909529047,M71,1825,5
1.158349441,M69,1826,5
0.964365048,M72,1850,5
1.121185451,M64,1863,5
1.009112776,M79,1712,6
1.059112908,M80,1713,6
1.357688892,M61,1714,6
0.95172111,M77,1714,6
0.641175814,M67,1732,6
0.671170333,M66,1738,6
0.742228596,M76,1739,6
0.913955918,M74,1753,6
1.040164551,M78,1754,6
0.754792008,M70,1766,6
1.165027167,M68,1769,6
0.937742357,M65,1779,6
0.866230494,M75,1785,6
0.872471069,M63,1806,6
1.333750905,M73,1814,6
0.872132121,M62,1823,6
0.83436923,M71,1826,6
0.464333016,M69,1827,6
0.634157462,M72,1851,6
0.942674606,M64,1864,6
1.200063972,M79,1713,7
0.660790314,M80,1714,7
1.458218226,M61,1715,7
2.233548694,M77,1715,7
0.809542699,M67,1733,7
0.661551766,M66,1739,7
0.993927625,M76,1740,7
0.757697842,M74,1754,7
0.644166407,M78,1755,7
0.854567666,M70,1767,7
0.901249833,M68,1770,7
0.776575597,M65,1780,7
0.937375236,M75,1786,7
0.888444415,M63,1807,7
1.139008935,M73,1815,7
1.386799702,M62,1824,7
0.577111738,M71,1827,7
0.805547469,M69,1828,7
0.793887562,M72,1852,7
1.112834489,M64,1865,7
1.942469013,M79,1714,8
0.504342121,M80,1715,8
1.635675947,M61,1716,8
1.402867863,M77,1716,8
0.706131056,M67,1734,8
0.924904697,M66,1740,8
0.97152495,M76,1741,8
0.9323488,M74,1755,8
0.785043712,M78,1756,8
1.270062756,M70,1768,8
0.686189591,M68,1771,8
0.618431913,M65,1781,8
0.490407705,M75,1787,8
1.021466044,M63,1808,8
1.554783416,M73,1816,8
0.608418623,M62,1825,8
0.643436096,M71,1828,8
0.74631249,M69,1829,8
0.433659709,M72,1853,8
0.63676192,M64,1866,8
1.23434293,M79,1715,9
0.844343133,M80,1716,9
1.378644879,M61,1717,9
1.087446579,M77,1717,9
0.497452072,M67,1735,9
0.484045106,M66,1741,9
0.533607089,M76,1742,9
0.874129085,M74,1756,9
0.504720821,M78,1757,9
0.451506239,M70,1769,9
0.672887109,M68,1772,9
0.675424176,M65,1782,9
0.538284663,M75,1788,9
0.611483941,M63,1809,9
1.092100194,M73,1817,9
0.828394638,M62,1826,9
0.580765588,M71,1829,9
0.632009539,M69,1830,9
0.778232436,M72,1854,9
0.685126365,M64,1867,9
0.576021974,M79,1716,10
0.44646991,M80,1717,10
1.124169169,M61,1718,10
1.652174081,M77,1718,10
0.460488105,M67,1736,10
0.521581317,M66,1742,10
0.506244456,M76,1743,10
0.83110276,M74,1757,10
0.794018362,M78,1758,10
1.048782537,M70,1770,10
0.424393978,M68,1773,10
1.080016128,M65,1783,10
0.473229864,M75,1789,10
0.728316006,M63,1810,10
0.895564349,M73,1818,10
0.566429319,M62,1827,10
0.633195928,M71,1830,10
0.662915275,M69,1831,10
0.497922031,M72,1855,10
0.768876755,M64,1868,10
1.20262645,M79,1717,11
0.48005262,M80,1718,11
0.808157827,M61,1719,11
0.891170567,M77,1719,11
0.397159793,M67,1737,11
1.009405759,M66,1743,11
0.700458692,M76,1744,11
0.389683096,M74,1758,11
0.510178448,M78,1759,11
0.859615792,M70,1771,11
0.534011499,M68,1774,11
0.248468417,M65,1784,11
0.637368462,M75,1790,11
0.815736524,M63,1811,11
0.608313328,M73,1819,11
0.579415909,M62,1828,11
0.349573074,M71,1831,11
0.714327456,M69,1832,11
1.229573802,M72,1856,11
0.48283684,M64,1869,11
0.954483452,M79,1718,12
0.522843333,M80,1719,12
0.537712601,M61,1720,12
1.193087319,M77,1720,12
0.270175101,M67,1738,12
0.564898062,M66,1744,12
0.569065417,M76,1745,12
0.728104822,M74,1759,12
1.024341755,M78,1760,12
0.889267091,M70,1772,12
0.484310041,M68,1775,12
0.256484184,M65,1785,12
0.780216775,M75,1791,12
0.774583847,M63,1812,12
0.55671873,M73,1820,12
0.361737454,M62,1829,12
0.385227686,M71,1832,12
0.447543657,M69,1833,12
0.644587032,M72,1857,12
0.602561732,M64,1870,12
0.731580428,M79,1719,13
0.655306593,M80,1720,13
0.635821575,M61,1721,13
0.676614531,M77,1721,13
0.606098625,M67,1739,13
0.588297843,M66,1745,13
0.593010225,M76,1746,13
0.672596462,M74,1760,13
0.735136483,M78,1761,13
0.614623451,M70,1773,13
0.374980277,M68,1776,13
0.422825246,M65,1786,13
0.410055651,M75,1792,13
0.790572357,M63,1813,13
0.756553073,M73,1821,13
0.836527713,M62,1830,13
1.122454915,M71,1833,13
0.478881422,M69,1834,13
1.101176422,M72,1858,13
0.538179521,M64,1871,13
0.909943986,M79,1720,14
0.298921802,M80,1721,14
0.607501238,M61,1722,14
1.212399423,M77,1722,14
0.340250448,M67,1740,14
0.603108762,M66,1746,14
0.482636465,M76,1747,14
0.700286428,M74,1761,14
0.561068158,M78,1762,14
0.85635204,M70,1774,14
0.362782156,M68,1777,14
0.442454324,M65,1787,14
0.172890092,M75,1793,14
1.123714733,M63,1814,14
0.31000955,M73,1822,14
0.481416138,M62,1831,14
0.699108669,M71,1834,14
0.529442015,M69,1835,14
0.525862924,M72,1859,14
0.707938132,M64,1872,14
0.811416613,M79,1721,15
0.727542136,M80,1722,15
0.635072945,M61,1723,15
0.801043905,M77,1723,15
0.274593902,M67,1741,15
0.500002718,M66,1747,15
0.55720191,M76,1748,15
0.801363973,M74,1762,15
0.817655983,M78,1763,15
0.865425239,M70,1775,15
0.556043641,M68,1778,15
0.293780469,M65,1788,15
0.549921636,M75,1794,15
0.719149225,M63,1815,15
0.66324058,M73,1823,15
0.567915318,M62,1832,15
0.625309003,M71,1835,15
0.395966797,M69,1836,15
0.702829831,M72,1860,15
0.497189116,M64,1873,15
0.783665906,M79,1722,16
0.536604395,M80,1723,16
0.411393164,M61,1724,16
0.707689318,M77,1724,16
0.468919011,M67,1742,16
0.51370667,M66,1748,16
0.447299477,M76,1749,16
0.407686387,M74,1763,16
0.598491994,M78,1764,16
0.949851864,M70,1776,16
0.351926786,M68,1779,16
0.387023103,M65,1789,16
0.95840039,M75,1795,16
0.650410668,M63,1816,16
0.57730949,M73,1824,16
0.662903083,M62,1833,16
0.298375868,M71,1836,16
1.021518301,M69,1837,16
0.921864613,M72,1861,16
0.469315705,M64,1874,16
0.683714693,M79,1723,17
0.408976177,M80,1724,17
0.481867883,M61,1725,17
0.674124552,M77,1725,17
0.431913219,M67,1743,17
0.545562467,M66,1749,17
0.457125723,M76,1750,17
0.64021531,M74,1764,17
0.774095178,M78,1765,17
0.482960246,M70,1777,17
0.397904522,M68,1780,17
0.487104071,M65,1790,17
0.962589577,M75,1796,17
0.664129876,M63,1817,17
0.565179167,M73,1825,17
0.800554412,M62,1834,17
0.444445135,M71,1837,17
0.375241547,M69,1838,17
0.72668303,M72,1862,17
0.35880616,M64,1875,17
0.470197958,M79,1724,18
0.417708784,M80,1725,18
0.371963405,M61,1726,18
0.727764551,M77,1726,18
0.235534737,M67,1744,18
0.651013553,M66,1750,18
0.633717996,M76,1751,18
1.62837584,M74,1765,18
0.628297531,M78,1766,18
1.332267574,M70,1778,18
0.262562673,M68,1781,18
0.81946722,M65,1791,18
0.282837846,M75,1797,18
0.431666269,M63,1818,18
0.571832002,M73,1826,18
0.822217281,M62,1835,18
0.337768554,M71,1838,18
0.449090391,M69,1839,18
0.647697289,M72,1863,18
0.328309141,M64,1876,18
0.328288835,M79,1725,19
0.20476128,M80,1726,19
0.287362794,M61,1727,19
0.574716362,M77,1727,19
0.396523816,M67,1745,19
0.516096555,M66,1751,19
0.488013233,M76,1752,19
0.507102688,M74,1766,19
0.622360521,M78,1767,19
0.501622341,M70,1779,19
0.305606902,M68,1782,19
0.383422321,M65,1792,19
0.7441048,M75,1798,19
0.666533057,M63,1819,19
0.931380233,M73,1827,19
0.267814077,M62,1836,19
0.335948881,M71,1839,19
0.401273276,M69,1840,19
0.470637596,M72,1864,19
0.321346166,M64,1877,19
0.413283664,M79,1726,20
0.506550309,M80,1727,20
0.481409533,M61,1728,20
0.836454917,M77,1728,20
0.30794974,M67,1746,20
0.463142316,M66,1752,20
0.299031308,M76,1753,20
0.452526967,M74,1767,20
0.589513208,M78,1768,20
0.696967062,M70,1780,20
0.303979609,M68,1783,20
0.344175275,M65,1793,20
0.678557162,M75,1799,20
0.838972072,M63,1820,20
0.405397742,M73,1828,20
0.266204183,M62,1837,20
0.316659285,M71,1840,20
0.399857115,M69,1841,20
0.747870769,M72,1865,20
0.407119014,M64,1878,20
0.558916436,M79,1727,21
0.388543215,M80,1728,21
0.636626857,M61,1729,21
0.850802433,M77,1729,21
0.407882042,M67,1747,21
0.918476946,M66,1753,21
0.63332792,M76,1754,21
0.449579146,M74,1768,21
0.322100889,M78,1769,21
0.353824855,M70,1781,21
0.283735416,M68,1784,21
0.322638297,M65,1794,21
0.719315841,M75,1800,21
0.546108367,M63,1821,21
0.41367136,M73,1829,21
0.346275415,M62,1838,21
0.337187594,M71,1841,21
0.556245838,M69,1842,21
0.643670471,M72,1866,21
0.647864477,M64,1879,21
0.375825551,M79,1728,22
0.319221672,M80,1729,22
0.226683048,M61,1730,22
0.291609346,M77,1730,22
0.365007621,M67,1748,22
0.522524431,M66,1754,22
0.731383129,M76,1755,22
0.617442138,M74,1769,22
0.441935797,M78,1770,22
0.485305441,M70,1782,22
0.54424981,M68,1785,22
0.268146196,M65,1795,22
0.538407041,M75,1801,22
0.450686077,M63,1822,22
0.334036292,M73,1830,22
0.490323221,M62,1839,22
0.295895961,M71,1842,22
0.387160815,M69,1843,22
0.453039591,M72,1867,22
0.705201877,M64,1880,22
0.64548735,M79,1729,23
0.451163204,M80,1730,23
0.337506242,M61,1731,23
0.527516869,M77,1731,23
0.396765437,M67,1749,23
0.323453111,M66,1755,23
0.463017163,M76,1756,23
0.614104681,M74,1770,23
0.301971387,M78,1771,23
0.323226808,M70,1783,23
0.192458621,M68,1786,23
0.423088481,M65,1796,23
0.560073605,M75,1802,23
0.407073411,M63,1823,23
0.456295167,M73,1831,23
0.196374295,M62,1840,23
0.318532717,M71,1843,23
0.459408097,M69,1844,23
0.465376848,M72,1868,23
0.237086131,M64,1881,23
0.415647485,M79,1730,24
0.160529381,M80,1731,24
0.352368136,M61,1732,24
0.461269437,M77,1732,24
0.234970948,M67,1750,24
0.523477855,M66,1756,24
0.585747759,M76,1757,24
0.444422982,M74,1771,24
0.307806965,M78,1772,24
0.497990008,M70,1784,24
0.583283417,M68,1787,24
0.241223373,M65,1797,24
0.677912663,M75,1803,24
0.381458161,M63,1824,24
0.315376057,M73,1832,24
0.387875005,M62,1841,24
0.689530644,M71,1844,24
0.283159202,M69,1845,24
0.787576183,M72,1869,24
0.314190258,M64,1882,24
0.311215745,M79,1731,25
0.174243518,M80,1732,25
0.45091722,M61,1733,25
0.323551199,M77,1733,25
0.292283409,M67,1751,25
0.547460373,M66,1757,25
0.534126955,M76,1758,25
0.338025732,M74,1772,25
0.332196937,M78,1773,25
0.369145772,M70,1785,25
0.27474748,M68,1788,25
0.41556339,M65,1798,25
0.463130582,M75,1804,25
0.267976443,M63,1825,25
0.478495615,M73,1833,25
0.365504648,M62,1842,25
0.247417583,M71,1845,25
0.334121049,M69,1846,25
0.58876989,M72,1870,25
0.281389245,M64,1883,25
0.315378546,M79,1732,26
0.303611008,M80,1733,26
0.226127935,M61,1734,26
0.275531837,M77,1734,26
0.262948682,M67,1752,26
0.677415262,M66,1758,26
0.618141636,M76,1759,26
0.398391771,M74,1773,26
0.467133522,M78,1774,26
0.424553251,M70,1786,26
0.231137674,M68,1789,26
0.29506414,M65,1799,26
0.762165055,M75,1805,26
0.422154756,M63,1826,26
0.316230865,M73,1834,26
0.781526085,M62,1843,26
0.261558349,M71,1846,26
0.650659144,M69,1847,26
0.34421307,M72,1871,26
0.336863691,M64,1884,26
0.246750399,M79,1733,27
0.256220039,M80,1734,27
0.299398025,M61,1735,27
0.456494124,M77,1735,27
0.420838417,M67,1753,27
0.683745609,M66,1759,27
0.945069276,M76,1760,27
0.338594037,M74,1774,27
0.485715437,M78,1775,27
0.421039756,M70,1787,27
0.308877543,M68,1790,27
0.265076506,M65,1800,27
0.615126081,M75,1806,27
0.489756553,M63,1827,27
0.462567564,M73,1835,27
0.473416523,M62,1844,27
0.352061257,M71,1847,27
0.298907458,M69,1848,27
